query_id,document_id
175,en.3.403.363.2007.11.6
175,en.15.172.285.2010.3.25
175,en.15.90.121.2008.10.17
175,en.15.85.4.2008.9.20
175,en.15.88.248.2008.10.7
175,en.15.92.202.2008.10.29
175,en.2.296.454.2010.1.20
175,en.3.355.115.2010.3.24
175,en.15.75.189.2008.7.8
175,en.15.90.223.2008.10.17
175,en.15.187.129.2007.6.1
175,en.15.97.32.2008.11.23
175,en.13.26.310.2009.11.12
175,en.15.167.234.2010.2.25
175,en.15.247.391.2008.3.4
175,en.15.186.256.2007.5.28
175,en.15.136.116.2009.7.23
175,en.15.94.402.2008.11.6
175,en.15.245.21.2008.2.26
175,en.2.291.89.2009.12.4
175,en.15.221.309.2007.11.12
175,en.15.236.193.2008.1.24
175,en.15.167.175.2010.2.24
175,en.3.382.145.2007.7.29
175,en.3.392.470.2007.9.23
175,en.3.390.323.2007.9.6
175,en.2.296.347.2010.1.18
175,en.2.289.449.2009.11.16
175,en.15.244.97.2008.2.21
175,en.13.26.321.1970.1.1
175,en.15.89.223.2008.10.13
175,en.2.270.134.2009.7.2
